enhet,unit_name,fil,blad,vecka,ar,datum,veckodag,matratt,kommentar,portionsvikt_g,bestallda_portioner,serverade_portioner,kokssvinn_kg,serveringssvinn_kg,tallrikssvinn_kg,totalt_svinn_kg,kokssvinn_pct,serveringssvinn_pct,tallrikssvinn_pct,totalt_svinn_pct,matratt_norm
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.13,13,2025,2025-03-27,Torsdag,Hamburgare med bröd,,400.0,555.0,555.0,4.0,4.0,12.0,20.0,0.018018018018018,0.018018018018018,0.054054054054054,0.09009009009009,hamburgare med bröd
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.13,13,2025,2025-03-28,Fredag,Kycklingwok,,400.0,499.0,499.0,5.0,4.0,11.0,20.0,0.0250501002004008,0.0200400801603206,0.0551102204408817,0.1002004008016032,kycklingwok
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.14,14,2025,2025-03-31,Måndag,Pasta bacosås,,400.0,656.0,656.0,5.0,5.0,12.0,22.0,0.0190548780487804,0.0190548780487804,0.0457317073170731,0.0838414634146341,pasta bacosås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.14,14,2025,2025-04-01,Tisdag,Fiskgryta,,400.0,496.0,496.0,5.0,4.0,13.0,22.0,0.0252016129032258,0.0201612903225806,0.0655241935483871,0.1108870967741935,fiskgryta
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.14,14,2025,2025-04-02,Onsdag,Kalops,,400.0,640.0,640.0,4.0,4.0,12.0,20.0,0.015625,0.015625,0.046875,0.078125,kalops
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.14,14,2025,2025-04-03,Torsdag,Soppbuffe,,400.0,577.0,577.0,4.0,5.0,10.0,19.0,0.0173310225303292,0.0216637781629116,0.0433275563258232,0.0823223570190641,soppbuffe
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.14,14,2025,2025-04-04,Fredag,Spaghetti köttfärsås,,400.0,527.0,527.0,4.0,4.0,11.0,19.0,0.0189753320683111,0.0189753320683111,0.0521821631878557,0.0901328273244781,spaghetti köttfärsås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.15,15,2025,2025-04-07,Måndag,Pytt i panna,,400.0,480.0,480.0,4.0,4.0,11.0,19.0,0.0208333333333333,0.0208333333333333,0.0572916666666666,0.0989583333333333,pytt i panna
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.15,15,2025,2025-04-08,Tisdag,Pannbiff,,400.0,528.0,528.0,3.0,4.0,10.0,17.0,0.0142045454545454,0.0189393939393939,0.0473484848484848,0.0804924242424242,pannbiff
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.15,15,2025,2025-04-09,Onsdag,Sprödbakad fisk,,400.0,624.0,624.0,4.0,4.0,11.0,19.0,0.016025641025641,0.016025641025641,0.0440705128205128,0.0761217948717948,sprödbakad fisk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.15,15,2025,2025-04-10,Torsdag,Pastabuffe,,400.0,480.0,480.0,3.0,4.0,9.0,16.0,0.015625,0.0208333333333333,0.046875,0.0833333333333333,pastabuffe
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.15,15,2025,2025-04-11,Fredag,Stekt kyckling,,400.0,528.0,528.0,4.0,5.0,10.0,19.0,0.0189393939393939,0.0236742424242424,0.0473484848484848,0.0899621212121212,stekt kyckling
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.16,16,2025,2025-04-14,Måndag,Påsklov hela veckan,,400.0,,,,,,,0.0,0.0,0.0,0.0,påsklov hela veckan
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.17,17,2025,2025-04-21,Måndag,Stängt,,400.0,,,,,,,0.0,0.0,0.0,0.0,stängt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.17,17,2025,2025-04-22,Tisdag,Korv stroganoff,,400.0,581.0,581.0,5.0,5.0,11.0,21.0,0.0215146299483648,0.0215146299483648,0.0473321858864027,0.0903614457831325,korv stroganoff
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.17,17,2025,2025-04-23,Onsdag,Cowboysoppa,,400.0,564.0,564.0,4.0,3.0,9.0,16.0,0.0177304964539007,0.0132978723404255,0.0398936170212766,0.0709219858156028,cowboysoppa
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.17,17,2025,2025-04-24,Torsdag,Panerad fisk,,400.0,528.0,528.0,5.0,6.0,11.0,22.0,0.0236742424242424,0.0284090909090909,0.0520833333333333,0.1041666666666666,panerad fisk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.17,17,2025,2025-04-25,Fredag,Tikka masala,,400.0,603.0,603.0,6.0,5.0,11.0,22.0,0.0248756218905472,0.0207296849087893,0.0456053067993366,0.0912106135986733,tikka masala
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.18,18,2025,2025-04-28,Måndag,falukorv,,400.0,640.0,640.0,5.0,5.0,11.0,21.0,0.01953125,0.01953125,0.04296875,0.08203125,falukorv
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.18,18,2025,2025-04-29,Tisdag,spaghetti köttfärsås,,400.0,560.0,560.0,4.0,5.0,10.0,19.0,0.0178571428571428,0.0223214285714285,0.0446428571428571,0.0848214285714285,spaghetti köttfärsås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.18,18,2025,2025-04-30,Onsdag,Fiskgratäng,,400.0,512.0,512.0,4.0,6.0,9.0,19.0,0.01953125,0.029296875,0.0439453125,0.0927734375,fiskgratäng
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.18,18,2025,2025-05-01,Torsdag,skollov,,400.0,,,,,,,0.0,0.0,0.0,0.0,skollov
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.18,18,2025,2025-05-02,Fredag,chili con carne,,400.0,35.0,35.0,0.0,,1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,chili con carne
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.19,19,2025,2025-05-05,Måndag,studiedag,,400.0,,,,,,,0.0,0.0,0.0,0.0,studiedag
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.19,19,2025,2025-05-06,Tisdag,Tacos,,400.0,467.0,467.0,4.0,4.0,9.0,17.0,0.0214132762312633,0.0214132762312633,0.0481798715203426,0.0910064239828693,tacos
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.19,19,2025,2025-05-07,Onsdag,quornbiff,,400.0,603.0,603.0,5.0,5.0,13.0,23.0,0.0207296849087893,0.0207296849087893,0.0538971807628524,0.0953565505804311,quornbiff
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.19,19,2025,2025-05-08,Torsdag,fiak,,400.0,490.0,490.0,4.0,4.0,8.0,16.0,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0816326530612244,fiak
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.19,19,2025,2025-05-09,Fredag,Thaigryta,,400.0,544.0,544.0,3.0,5.0,10.0,18.0,0.0137867647058823,0.0229779411764705,0.0459558823529411,0.0827205882352941,thaigryta
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.20,20,2025,2025-05-12,Måndag,pasta paprikasås,,400.0,603.0,603.0,5.0,5.0,10.0,20.0,0.0207296849087893,0.0207296849087893,0.0414593698175787,0.0829187396351575,pasta paprikasås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.20,20,2025,2025-05-13,Tisdag,Kycklingfile,,400.0,544.0,544.0,4.0,4.0,11.0,19.0,0.0183823529411764,0.0183823529411764,0.0505514705882352,0.0873161764705882,kycklingfile
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.20,20,2025,2025-05-14,Onsdag,corfnflakesfisk,,400.0,624.0,624.0,5.0,5.0,12.0,22.0,0.0200320512820512,0.0200320512820512,0.048076923076923,0.0881410256410256,corfnflakesfisk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.20,20,2025,2025-05-15,Torsdag,färssoppa,,400.0,516.0,516.0,4.0,3.0,11.0,18.0,0.0193798449612403,0.0145348837209302,0.0532945736434108,0.0872093023255814,färssoppa
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.20,20,2025,2025-05-16,Fredag,schnitzel,,400.0,,,,,,,0.0,0.0,0.0,0.0,schnitzel
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.21,21,2025,2025-05-19,Måndag,Wienerkorv,,400.0,560.0,560.0,4.0,4.0,11.0,19.0,0.0178571428571428,0.0178571428571428,0.0491071428571428,0.0848214285714285,wienerkorv
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.21,21,2025,2025-05-20,Tisdag,Köttbullar,,400.0,568.0,568.0,5.0,5.0,12.0,22.0,0.0220070422535211,0.0220070422535211,0.0528169014084507,0.0968309859154929,köttbullar
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.21,21,2025,2025-05-21,Onsdag,Fisk,,400.0,480.0,480.0,4.0,4.0,10.0,18.0,0.0208333333333333,0.0208333333333333,0.0520833333333333,0.09375,fisk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.21,21,2025,2025-05-22,Torsdag,Lasagne,,400.0,512.0,512.0,3.0,4.0,9.0,16.0,0.0146484375,0.01953125,0.0439453125,0.078125,lasagne
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.21,21,2025,2025-05-23,Fredag,Kycklinggryta,,400.0,626.0,626.0,5.0,4.0,11.0,20.0,0.0199680511182108,0.0159744408945686,0.0439297124600639,0.0798722044728434,kycklinggryta
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.22,22,2025,2025-05-26,Måndag,Pannbiff,,400.0,560.0,560.0,4.0,5.0,11.0,20.0,0.0178571428571428,0.0223214285714285,0.0491071428571428,0.0892857142857142,pannbiff
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.22,22,2025,2025-05-27,Tisdag,Fiskgratäng,,400.0,543.0,543.0,5.0,5.0,10.0,20.0,0.0230202578268876,0.0230202578268876,0.0460405156537753,0.0920810313075506,fiskgratäng
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.22,22,2025,2025-05-28,Onsdag,Pulled pork,,400.0,472.0,472.0,4.0,4.0,9.0,17.0,0.0211864406779661,0.0211864406779661,0.0476694915254237,0.0900423728813559,pulled pork
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.22,22,2025,2025-05-29,Torsdag,Skollov,,400.0,0.0,,,,,,0.0,0.0,0.0,0.0,skollov
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.22,22,2025,2025-05-30,Fredag,Fritids,,400.0,39.0,39.0,1.0,0.5,0.5,2.0,0.0641025641025641,0.032051282051282,0.032051282051282,0.1282051282051282,fritids
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.23,23,2025,2025-06-02,Måndag,"Hamburgare,",,400.0,566.0,566.0,5.0,4.0,8.0,17.0,0.0220848056537102,0.0176678445229682,0.0353356890459364,0.0750883392226148,"hamburgare,"
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.23,23,2025,2025-06-03,Tisdag,Pastasallad,,400.0,589.0,589.0,5.0,4.0,9.0,18.0,0.0212224108658743,0.0169779286926994,0.0382003395585738,0.0764006791171477,pastasallad
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.23,23,2025,2025-06-04,Onsdag,Pytt i panna,,400.0,400.0,400.0,4.0,3.0,7.0,14.0,0.025,0.01875,0.04375,0.0875,pytt i panna
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.23,23,2025,2025-06-05,Torsdag,korv,,400.0,603.0,603.0,4.0,3.0,4.0,11.0,0.0165837479270315,0.0124378109452736,0.0165837479270315,0.0456053067993366,korv
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.23,23,2025,2025-06-06,Fredag,stängt,,400.0,,,,,,,0.0,0.0,0.0,0.0,stängt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.24,24,2025,2025-06-09,Måndag,Köttbullar,,400.0,125.0,125.0,2.0,1.0,1.0,4.0,0.04,0.02,0.02,0.08,köttbullar
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.24,24,2025,2025-06-10,Tisdag,potatisbullar,,400.0,123.0,123.0,2.0,1.0,1.0,4.0,0.040650406504065,0.0203252032520325,0.0203252032520325,0.08130081300813,potatisbullar
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.24,24,2025,2025-06-11,Onsdag,Fiskgratäng,,400.0,118.0,118.0,2.0,2.0,1.0,5.0,0.0423728813559322,0.0423728813559322,0.0211864406779661,0.1059322033898305,fiskgratäng
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.24,24,2025,2025-06-12,Torsdag,Stängt,,400.0,,,,,,,0.0,0.0,0.0,0.0,stängt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.24,24,2025,2025-06-13,Fredag,Stängt,,400.0,,,,,,,0.0,0.0,0.0,0.0,stängt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.25,25,2025,2025-06-16,Måndag,Fiskburgare,,400.0,90.0,90.0,1.0,1.0,2.0,4.0,0.0277777777777777,0.0277777777777777,0.0555555555555555,0.1111111111111111,fiskburgare
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.25,25,2025,2025-06-17,Tisdag,"Spaghetti, köttfärsås",,400.0,68.0,68.0,0.5,1.0,1.0,2.5,0.0183823529411764,0.0367647058823529,0.0367647058823529,0.0919117647058823,"spaghetti, köttfärsås"
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.25,25,2025,2025-06-18,Onsdag,Midsommarmat,,400.0,61.0,61.0,0.5,1.0,1.0,2.5,0.0204918032786885,0.040983606557377,0.040983606557377,0.1024590163934426,midsommarmat
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.25,25,2025,2025-06-19,Torsdag,ugnspannkaka,,400.0,51.0,51.0,0.5,1.0,1.0,2.5,0.0245098039215686,0.0490196078431372,0.0490196078431372,0.1225490196078431,ugnspannkaka
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.25,25,2025,2025-06-20,Fredag,Stängt,,400.0,,,,,,,0.0,0.0,0.0,0.0,stängt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.26,26,2025,2025-06-23,Måndag,Fiskpanetter,,400.0,81.0,81.0,0.7,1.0,1.0,2.7,0.0216049382716049,0.0308641975308642,0.0308641975308642,0.0833333333333333,fiskpanetter
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.26,26,2025,2025-06-24,Tisdag,Lasagne,,400.0,52.0,52.0,0.5,0.9,0.7,2.0999999999999996,0.0240384615384615,0.0432692307692307,0.0336538461538461,0.1009615384615384,lasagne
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.26,26,2025,2025-06-25,Onsdag,Kycklingwok,,400.0,77.0,77.0,0.8,0.8,0.8,2.4000000000000004,0.0259740259740259,0.0259740259740259,0.0259740259740259,0.0779220779220779,kycklingwok
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.26,26,2025,2025-06-26,Torsdag,Köttbullar,,400.0,74.0,74.0,0.8,0.8,0.8,2.4000000000000004,0.027027027027027,0.027027027027027,0.027027027027027,0.081081081081081,köttbullar
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.26,26,2025,2025-06-27,Fredag,Kebabpytt,,400.0,68.0,68.0,1.0,0.9,1.0,2.9,0.0367647058823529,0.0330882352941176,0.0367647058823529,0.1066176470588235,kebabpytt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.33,33,2025,2025-08-11,Måndag,Stängt,,400.0,,,,,,,0.0,0.0,0.0,0.0,stängt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.33,33,2025,2025-08-12,Tisdag,Stängt,,400.0,,,,,,,0.0,0.0,0.0,0.0,stängt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.33,33,2025,2025-08-13,Onsdag,Köttbullar,,400.0,416.0,416.0,5.0,4.0,11.0,20.0,0.0300480769230769,0.0240384615384615,0.0661057692307692,0.1201923076923076,köttbullar
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.33,33,2025,2025-08-14,Torsdag,Pastasallad,,400.0,449.0,449.0,4.0,3.0,10.0,17.0,0.0222717149220489,0.0167037861915367,0.0556792873051225,0.0946547884187082,pastasallad
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.33,33,2025,2025-08-15,Fredag,Panerad fisk,,400.0,480.0,480.0,4.0,4.0,10.0,18.0,0.0208333333333333,0.0208333333333333,0.0520833333333333,0.09375,panerad fisk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.34,34,2025,2025-08-18,Måndag,Pytt i panna,,400.0,576.0,576.0,5.0,6.0,9.0,20.0,0.0217013888888888,0.0260416666666666,0.0390625,0.0868055555555555,pytt i panna
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.34,34,2025,2025-08-19,Tisdag,Pankofisk,,400.0,640.0,640.0,6.0,5.0,10.0,21.0,0.0234375,0.01953125,0.0390625,0.08203125,pankofisk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.34,34,2025,2025-08-20,Onsdag,Thaigryta,,400.0,524.0,524.0,5.0,6.0,10.0,21.0,0.023854961832061,0.0286259541984732,0.0477099236641221,0.1001908396946564,thaigryta
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.34,34,2025,2025-08-21,Torsdag,Falafelbiff,,400.0,544.0,544.0,4.0,5.0,13.0,22.0,0.0183823529411764,0.0229779411764705,0.0597426470588235,0.1011029411764705,falafelbiff
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.34,34,2025,2025-08-22,Fredag,Spaghetti och köttfärsås,,400.0,560.0,560.0,5.0,6.0,9.0,20.0,0.0223214285714285,0.0267857142857142,0.0401785714285714,0.0892857142857142,spaghetti och köttfärsås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.35,35,2025,2025-08-25,Måndag,Tikka masala,,400.0,544.0,544.0,4.0,5.0,10.0,19.0,0.0183823529411764,0.0229779411764705,0.0459558823529411,0.0873161764705882,tikka masala
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.35,35,2025,2025-08-26,Tisdag,Potatisbullar,,400.0,480.0,480.0,4.0,5.0,9.0,18.0,0.0208333333333333,0.0260416666666666,0.046875,0.09375,potatisbullar
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.35,35,2025,2025-08-27,Onsdag,Pastabuffe,,400.0,512.0,512.0,5.0,4.0,9.0,18.0,0.0244140625,0.01953125,0.0439453125,0.087890625,pastabuffe
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.35,35,2025,2025-08-28,Torsdag,Fiskburgare,,400.0,560.0,560.0,5.0,5.0,10.0,20.0,0.0223214285714285,0.0223214285714285,0.0446428571428571,0.0892857142857142,fiskburgare
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.35,35,2025,2025-08-29,Fredag,Pannbiff,,400.0,576.0,576.0,5.0,4.0,10.0,19.0,0.0217013888888888,0.0173611111111111,0.0434027777777777,0.0824652777777777,pannbiff
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.36,36,2025,2025-09-01,Måndag,Wienerkorv,,400.0,608.0,608.0,4.0,4.0,12.0,20.0,0.0164473684210526,0.0164473684210526,0.0493421052631578,0.0822368421052631,wienerkorv
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.36,36,2025,2025-09-02,Tisdag,Taco,,400.0,528.0,528.0,3.0,4.0,10.0,17.0,0.0142045454545454,0.0189393939393939,0.0473484848484848,0.0804924242424242,taco
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.36,36,2025,2025-09-03,Onsdag,Torsk,,400.0,592.0,592.0,4.0,2.0,12.0,18.0,0.0168918918918918,0.0084459459459459,0.0506756756756756,0.0760135135135135,torsk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.36,36,2025,2025-09-04,Torsdag,Blomkål/broccolisoppa,,400.0,528.0,528.0,4.0,2.0,10.0,16.0,0.0189393939393939,0.0094696969696969,0.0473484848484848,0.0757575757575757,blomkål/broccolisoppa
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.36,36,2025,2025-09-05,Fredag,Kyckling,,400.0,528.0,528.0,3.0,4.0,15.0,22.0,0.0142045454545454,0.0189393939393939,0.0710227272727272,0.1041666666666666,kyckling
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.37,37,2025,2025-09-08,Måndag,Pasta baconsås,,400.0,560.0,560.0,5.0,4.0,10.0,19.0,0.0223214285714285,0.0178571428571428,0.0446428571428571,0.0848214285714285,pasta baconsås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.37,37,2025,2025-09-09,Tisdag,Fiskgratäng,,400.0,592.0,592.0,4.0,4.0,9.0,17.0,0.0168918918918918,0.0168918918918918,0.0380067567567567,0.0717905405405405,fiskgratäng
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.37,37,2025,2025-09-10,Onsdag,Kebabpytt,,400.0,560.0,560.0,5.0,4.0,9.0,18.0,0.0223214285714285,0.0178571428571428,0.0401785714285714,0.0803571428571428,kebabpytt
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.37,37,2025,2025-09-11,Torsdag,Veg vårrullar,,400.0,528.0,528.0,5.0,4.0,8.0,17.0,0.0236742424242424,0.0189393939393939,0.0378787878787878,0.0804924242424242,veg vårrullar
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.37,37,2025,2025-09-12,Fredag,Lasagne,,400.0,576.0,576.0,5.0,5.0,9.0,19.0,0.0217013888888888,0.0217013888888888,0.0390625,0.0824652777777777,lasagne
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.38,38,2025,2025-09-15,Måndag,Korv stroganoff,,400.0,568.0,568.0,4.0,5.0,11.0,20.0,0.0176056338028169,0.0220070422535211,0.0484154929577464,0.0880281690140845,korv stroganoff
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.38,38,2025,2025-09-16,Tisdag,Endast fsk,,400.0,,,,,,,0.0,0.0,0.0,0.0,endast fsk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.38,38,2025,2025-09-17,Onsdag,Köttfärslimpa,,400.0,664.0,664.0,5.0,4.0,12.0,21.0,0.0188253012048192,0.0150602409638554,0.0451807228915662,0.0790662650602409,köttfärslimpa
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.38,38,2025,2025-09-18,Torsdag,Minestronesoppa,,400.0,516.0,516.0,4.0,4.0,10.0,18.0,0.0193798449612403,0.0193798449612403,0.0484496124031007,0.0872093023255814,minestronesoppa
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.38,38,2025,2025-09-19,Fredag,Kassler currytäcke,,400.0,544.0,544.0,4.0,4.0,12.0,20.0,0.0183823529411764,0.0183823529411764,0.0551470588235294,0.0919117647058823,kassler currytäcke
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.39,39,2025,2025-09-22,Måndag,Köttbullar,,400.0,602.0,602.0,3.0,4.0,10.0,17.0,0.0124584717607973,0.0166112956810631,0.0415282392026578,0.0705980066445182,köttbullar
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.39,39,2025,2025-09-23,Tisdag,Gulaschsoppa,,400.0,528.0,528.0,4.0,4.0,9.0,17.0,0.0189393939393939,0.0189393939393939,0.0426136363636363,0.0804924242424242,gulaschsoppa
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.39,39,2025,2025-09-24,Onsdag,Kycklingwok,,400.0,608.0,608.0,5.0,5.0,11.0,21.0,0.0205592105263157,0.0205592105263157,0.0452302631578947,0.0863486842105263,kycklingwok
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.39,39,2025,2025-09-25,Torsdag,Torsk med dillsås,,400.0,528.0,528.0,4.0,4.0,11.0,19.0,0.0189393939393939,0.0189393939393939,0.0520833333333333,0.0899621212121212,torsk med dillsås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.39,39,2025,2025-09-26,Fredag,Lasagnettegratäng,,400.0,510.0,510.0,3.0,5.0,12.0,20.0,0.0147058823529411,0.0245098039215686,0.0588235294117647,0.0980392156862745,lasagnettegratäng
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.40,40,2025,2025-09-29,Måndag,Ostgratinerad korv,,400.0,624.0,624.0,4.0,5.0,12.0,21.0,0.016025641025641,0.0200320512820512,0.048076923076923,0.0841346153846153,ostgratinerad korv
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.40,40,2025,2025-09-30,Tisdag,Ost och skinksås,,400.0,646.0,646.0,4.0,6.0,12.0,22.0,0.0154798761609907,0.023219814241486,0.0464396284829721,0.0851393188854489,ost och skinksås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.40,40,2025,2025-10-01,Onsdag,Pankofisk,,400.0,516.0,516.0,3.0,5.0,14.0,22.0,0.0145348837209302,0.0242248062015503,0.067829457364341,0.1065891472868217,pankofisk
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.40,40,2025,2025-10-02,Torsdag,Spaghetti köttfärsssås,,400.0,527.0,527.0,4.0,6.0,11.0,21.0,0.0189753320683111,0.0284629981024667,0.0521821631878557,0.0996204933586337,spaghetti köttfärsssås
Jonstorpsskolan,Jonstorpsskolan,Jonstorpsskolan.xlsx,v.40,40,2025,2025-10-03,Fredag,Lillsnitzel,,400.0,576.0,576.0,4.0,5.0,11.0,20.0,0.0173611111111111,0.0217013888888888,0.0477430555555555,0.0868055555555555,lillsnitzel
